"","collection","pathway","gene_id","gene_symbol"
"7390","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000178363","CALML3"
"7391","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000178372","CALML5"
"7392","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000169885","CALML6"
"7393","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000070808","CAMK2A"
"7394","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000058404","CAMK2B"
"7395","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000145349","CAMK2D"
"7396","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000148660","CAMK2G"
"7397","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000152495","CAMK4"
"7398","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000070831","CDC42"
"7399","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000167193","CRK"
"7400","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000099942","CRKL"
"7401","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000103653","CSK"
"7402","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000117560","FASLG"
"7403","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000118689","FOXO3"
"7404","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000166225","FRS2"
"7405","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000109458","GAB1"
"7406","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000177885","GRB2"
"7407","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000082701","GSK3B"
"7408","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000174775","HRAS"
"7409","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000104365","IKBKB"
"7410","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000184216","IRAK1"
"7411","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000134070","IRAK2"
"7412","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000090376","IRAK3"
"7413","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000198001","IRAK4"
"7414","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000169047","IRS1"
"7415","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000185950","IRS2"
"7416","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000133124","IRS4"
"7417","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000177606","JUN"
"7418","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000134313","KIDINS220"
"7419","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000133703","KRAS"
"7420","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000179222","MAGED1"
"7421","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000169032","MAP2K1"
"7422","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000126934","MAP2K2"
"7423","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000137764","MAP2K5"
"7424","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000076984","MAP2K7"
"7425","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000095015","MAP3K1"
"7426","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000198909","MAP3K3"
"7427","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000197442","MAP3K5"
"7428","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"7429","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
"7430","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000185386","MAPK11"
"7431","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000188130","MAPK12"
"7432","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000156711","MAPK13"
"7433","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000112062","MAPK14"
"7434","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"7435","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000166484","MAPK7"
"7436","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000107643","MAPK8"
"7437","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000050748","MAPK9"
"7438","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000162889","MAPKAPK2"
"7439","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000109320","NFKB1"
"7440","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000100906","NFKBIA"
"7441","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000104825","NFKBIB"
"7442","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000146232","NFKBIE"
"7443","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000134259","NGF"
"7444","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000064300","NGFR"
"7445","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000213281","NRAS"
"7446","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000185652","NTF3"
"7447","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000225950","NTF4"
"7448","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000198400","NTRK1"
"7449","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000148053","NTRK2"
"7450","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000140538","NTRK3"
"7451","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000140992","PDPK1"
"7452","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000121879","PIK3CA"
"7453","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000051382","PIK3CB"
"7454","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000171608","PIK3CD"
"7455","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000105851","PIK3CG"
"7456","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000145675","PIK3R1"
"7457","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000105647","PIK3R2"
"7458","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000117461","PIK3R3"
"7459","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000141506","PIK3R5"
"7460","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000124181","PLCG1"
"7461","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000197943","PLCG2"
"7462","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000110851","PRDM4"
"7463","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000163932","PRKCD"
"7464","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000080815","PSEN1"
"7465","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000179295","PTPN11"
"7466","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000136238","RAC1"
"7467","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000132155","RAF1"
"7468","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000116473","RAP1A"
"7469","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000127314","RAP1B"
"7470","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000107263","RAPGEF1"
"7471","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000173039","RELA"
"7472","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000067560","RHOA"
"7473","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000104312","RIPK2"
"7474","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000117676","RPS6KA1"
"7475","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000071242","RPS6KA2"
"7476","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000177189","RPS6KA3"
"7477","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000162302","RPS6KA4"
"7478","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000100784","RPS6KA5"
"7479","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000072133","RPS6KA6"
"7480","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000178188","SH2B1"
"7481","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000160999","SH2B2"
"7482","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000111252","SH2B3"
"7483","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000160691","SHC1"
"7484","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000129946","SHC2"
"7485","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000148082","SHC3"
"7486","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000185634","SHC4"
"7487","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000134243","SORT1"
"7488","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000115904","SOS1"
"7489","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000100485","SOS2"
"7490","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000141510","TP53"
"7491","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000078900","TP73"
"7492","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000175104","TRAF6"
"7493","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000166913","YWHAB"
"7494","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000108953","YWHAE"
"7495","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000170027","YWHAG"
"7496","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000128245","YWHAH"
"7497","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000134308","YWHAQ"
"7498","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000164924","YWHAZ"
"7499","CP:KEGG_LEGACY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","ENSG00000171606","ZNF274"
"7500","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000138356","AOX1"
"7501","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000109743","BST1"
"7502","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000004468","CD38"
"7503","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000197594","ENPP1"
"7504","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000154269","ENPP3"
"7505","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000008130","NADK"
"7506","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000172890","NADSYN1"
"7507","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000105835","NAMPT"
"7508","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000173614","NMNAT1"
"7509","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000157064","NMNAT2"
"7510","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000163864","NMNAT3"
"7511","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000106733","NMRK1"
"7512","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000166741","NNMT"
"7513","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000112992","NNT"
"7514","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000125458","NT5C"
"7515","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000116981","NT5C1A"
"7516","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000185013","NT5C1B"
"7517","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000076685","NT5C2"
"7518","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000122643","NT5C3A"
"7519","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000135318","NT5E"
"7520","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000205309","NT5M"
"7521","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000112874","NUDT12"
"7522","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000198805","PNP"
"7523","CP:KEGG_LEGACY","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM","ENSG00000103485","QPRT"
"7524","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000145020","AMT"
"7525","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000070669","ASNS"
"7526","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000133742","CA1"
"7527","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000074410","CA12"
"7528","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000185015","CA13"
"7529","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000118298","CA14"
"7530","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000104267","CA2"
"7531","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000164879","CA3"
"7532","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000167434","CA4"
"7533","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000174990","CA5A"
"7534","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000169239","CA5B"
"7535","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000131686","CA6"
"7536","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000168748","CA7"
"7537","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000178538","CA8"
"7538","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000107159","CA9"
"7539","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000021826","CPS1"
"7540","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000116761","CTH"
"7541","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000115419","GLS"
"7542","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000135423","GLS2"
"7543","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000148672","GLUD1"
"7544","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000182890","GLUD2"
"7545","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000135821","GLUL"
"7546","CP:KEGG_LEGACY","KEGG_NITROGEN_METABOLISM","ENSG00000084110","HAL"
"7547","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000110330","BIRC2"
"7548","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000023445","BIRC3"
"7549","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000255501","CARD18"
"7550","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000132357","CARD6"
"7551","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000105483","CARD8"
"7552","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000187796","CARD9"
"7553","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000137752","CASP1"
"7554","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000137757","CASP5"
"7555","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000064012","CASP8"
"7556","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000172156","CCL11"
"7557","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000181374","CCL13"
"7558","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000108691","CCL2"
"7559","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000271503","CCL5"
"7560","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000108688","CCL7"
"7561","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000108700","CCL8"
"7562","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000213341","CHUK"
"7563","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000163739","CXCL1"
"7564","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000081041","CXCL2"
"7565","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000169429","CXCL8"
"7566","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000112851","ERBIN"
"7567","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000080824","HSP90AA1"
"7568","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000096384","HSP90AB1"
"7569","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000166598","HSP90B1"
"7570","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000104365","IKBKB"
"7571","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000269335","IKBKG"
"7572","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000150782","IL18"
"7573","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000125538","IL1B"
"7574","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000136244","IL6"
"7575","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000135341","MAP3K7"
"7576","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000100030","MAPK1"
"7577","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000109339","MAPK10"
"7578","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000185386","MAPK11"
"7579","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000188130","MAPK12"
"7580","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000156711","MAPK13"
"7581","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000112062","MAPK14"
"7582","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000102882","MAPK3"
"7583","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000107643","MAPK8"
"7584","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000050748","MAPK9"
"7585","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000103313","MEFV"
"7586","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000249437","NAIP"
"7587","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000109320","NFKB1"
"7588","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000100906","NFKBIA"
"7589","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000104825","NFKBIB"
"7590","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000091106","NLRC4"
"7591","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000091592","NLRP1"
"7592","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000162711","NLRP3"
"7593","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000106100","NOD1"
"7594","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000167207","NOD2"
"7595","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000140368","PSTPIP1"
"7596","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000103490","PYCARD"
"7597","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000169900","PYDC1"
"7598","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000173039","RELA"
"7599","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000104312","RIPK2"
"7600","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000165416","SUGT1"
"7601","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000100324","TAB1"
"7602","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000055208","TAB2"
"7603","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000157625","TAB3"
"7604","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000232810","TNF"
"7605","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000118503","TNFAIP3"
